display  D   display_settings.c:202  debug_display_settings           [   0.05141] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05143] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05144] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05146] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05147] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05149] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05150] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05152] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05153] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05155] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05156] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05157] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05159] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05160] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05162] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05163] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05165] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05166] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05168] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05170] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05172] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05174] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05175] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05177] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05180] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05182] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05183] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05184] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05186] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05188] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05189] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05191] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05192] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05194] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05195] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05197] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05198] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05200] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05201] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05203] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05204] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05206] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05207] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05209] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05210] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05213] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05214] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05216] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05217] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05219] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05220] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05222] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05223] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05225] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05226] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05228] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05229] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05231] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05233] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05234] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05236] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05237] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05242] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05243] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05246] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05249] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05251] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05255] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05257] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05258] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05260] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05261] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1670 d3d_create_display_internals     [   0.05269] Trying format 0.
d3d      I         d3d_disp.cpp:1346 d3d_display_thread_proc          [   0.05352] Chose a display format: 23
d3d      I         d3d_disp.cpp:1415 d3d_display_thread_proc          [   0.05357] Normal window.
d3d      I         d3d_disp.cpp:779  d3d_create_device                [   0.29357] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:837  d3d_create_device                [   0.37713] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:845  d3d_create_device                [   0.37716] Success
d3d      D         d3d_disp.cpp:1693 d3d_create_display_internals     [   0.37720] Resumed after wait.
d3d      I         d3d_disp.cpp:1726 d3d_create_display_internals     [   0.37725] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1757 d3d_create_display_internals     [   0.37730] Returning d3d_display: 00B7DA68
d3d      D         d3d_disp.cpp:1782 d3d_create_display_locked        [   0.37731] al_display=00B7DA68
d3d      D         d3d_disp.cpp:1783 d3d_create_display_locked        [   0.37732] al_display->vt=00B1B8E8
system   D            wsystem.c:674  maybe_parent_dir                 [   0.37752] Also searching C:\Users\nicol\Desktop\TP3-Allegro\TP3\bin\Win32\
system   D            wsystem.c:724  _al_win_safe_load_library        [   0.37765] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:635  load_library_at_path             [   0.37767] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:638  load_library_at_path             [   0.38088] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.38096] Module "d3dx9_43.dll" loaded.
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38165] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38168] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38170] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38171] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38172] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38173] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38174] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38175] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38176] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.38177] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.38178] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.38180] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.38181] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.38217] added dtor for object 03AFB920, func 0F8E21E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.38228] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.38230] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38345] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38347] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38348] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38349] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38350] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38351] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38352] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38353] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.38354] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.38356] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.38357] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.38358] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.38359] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.38379] added dtor for object 03AF9E78, func 0F8E21E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.38395] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.38397] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [   0.38504] added dtor for object 00B95AC8, func 0F8E233D
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.42147] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.42151] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.42155] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.42156] _al_d3d_sync_bitmap (video) ref count == 1
d3d      I         d3d_disp.cpp:899  d3d_destroy_display              [  13.56944] destroying display 00B7DA68 (current 00000000)
bitmap   D        bitmap_type.c:300  _al_convert_to_memory_bitmap     [  13.57301] converting display bitmap 03AF9E78 to memory bitmap
dtor     D               dtor.c:184  _al_register_destructor          [  13.57311] added dtor for object 03AFA3D8, func 0F8E21E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.57316] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.57319] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [  13.57393] removed dtor for object 03AFA3D8
bitmap   D        bitmap_type.c:300  _al_convert_to_memory_bitmap     [  13.57400] converting display bitmap 03AFB920 to memory bitmap
dtor     D               dtor.c:184  _al_register_destructor          [  13.57404] added dtor for object 03AF9FE0, func 0F8E21E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.57406] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.57407] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [  13.57451] removed dtor for object 03AF9FE0
d3d      D         d3d_disp.cpp:883  d3d_destroy_display_internals    [  13.57453] waiting for display 00B7DA68's thread to end
d3d      W         d3d_disp.cpp:593  d3d_destroy_device               [  13.57892] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1551 d3d_display_thread_proc          [  13.59218] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [  13.59355] removed dtor for object 03AFB920
dtor     D               dtor.c:214  _al_unregister_destructor        [  13.59361] removed dtor for object 00B95AC8
dtor     D               dtor.c:114  _al_run_destructors              [  13.59364] calling dtor for object 03AF9E78, func 0F8E21E9
dtor     D               dtor.c:214  _al_unregister_destructor        [  13.59367] removed dtor for object 03AF9E78
dtor     D               dtor.c:114  _al_run_destructors              [  13.59372] calling dtor for object 00AF4720, func 0F8E172B
dtor     D               dtor.c:214  _al_unregister_destructor        [  13.60208] removed dtor for object 00AF4720
